Customer,Date,Dc.no,Part.no,Part description,Qty,Rate,Value,Fwt,Thick,Target  Manpower,variation Manpower,Actual Manpower,Target RawMaterial(Cost),variation RawMaterial,Actual RawMaterial,Target Machinepower(Cost),variation Machine power,Actual Machine power,Target Overhead(Cost)or Profit,variation overhead ,Actual Overhead or profit,Unnamed: 22
Company A,24/11/2022,4167,5C1030515,COVER COMPLETE LH-CY,50.00,120.91,"6,045.50",0.62,1.5 CR,725.46,-1.125222277,724.3347777,3627.3,-1.651868029,3625.648132,785.915,-0.5561258422,785.3588742,906.825,0.8017797916,907.6267798,
Company A,24/11/2022,4167,5D1500057,BASE SHEET -LOADING,7.00,119.35,835.45,0.7,6 CR,100.254,0.9174289198,101.1714289,501.27,-4.785167825,496.4848322,108.6085,0.1962779194,108.8047779,125.3175,1.320853477,126.6383535,
Company A,24/11/2022,4167,5E1700290,SUCTION VALVE,16.00,27.33,437.28,0.1,1.5 CR,52.4736,-3.602013235,48.87158677,262.368,2.779693579,265.1476936,56.8464,-0.8186268959,56.0277731,65.592,-0.4699292275,65.12207077,
Company A,25/11/2022,4168,5C1790230,JUNCTION BOX COMPLET,6.00,"4,486.17","26,917.02",16.6,"1.5,3 CR & 4 HRPO",3230.0424,-0.4013299485,3229.64107,16150.212,0.9064257833,16151.11843,3499.2126,-1.797981016,3497.414619,4037.553,-3.956988027,4033.596012,
Company A,25/11/2022,4169,5D3400110,VERTICAL SUPPORT BOT,26.00,56.82,"1,477.32",0.28,4 HR,177.2784,1.318494685,178.5968947,886.392,0.1147958373,886.5067958,192.0516,2.848826748,194.9004267,221.598,1.975540218,223.5735402,
Company A,25/11/2022,4169,5D3400110,VERTICAL SUPPORT BOT,38.00,55.53,"2,110.14",0.28,4 HR,253.2168,1.394521988,254.611322,1266.084,-0.3956187747,1265.688381,274.3182,-2.671608238,271.6465918,316.521,3.799229411,320.3202294,
Company B,25/11/2022,4170,56916613050,SPLASH GUARD KIT (ST,1.00,"64,622.00","64,622.00",312.7,2 CR,7754.64,1.13349466,7755.773495,38773.2,0.8015673337,38774.00157,8400.86,3.683701883,8404.543702,9693.3,2.861969612,9696.16197,
Company B,25/11/2022,4170,56919102520,COOLANT TANK KIT  (S,1.00,"13,916.00","13,916.00",56.372,2 CR,1669.92,0.8351788923,1670.755179,8349.6,3.109564702,8352.709565,1809.08,-6.272601155,1802.807399,2087.4,3.247128039,2090.647128,
Company C,25/11/2022,4171,5G0353477,PIPE SUPPORT ASSEMBL,200.00,631.45,"126,290.00",1.517,"4 CR,4 HRPO,20 RUBBER",15154.8,1.852661457,15156.65266,75774.0,2.498718977,75776.49872,16417.7,5.187755903,16422.88776,18943.5,7.729773602,18951.22977,
Company C,25/11/2022,4172,SF5G0132895,REAR SHEET RH,51.00,258.44,"13,180.44",1.659,2 CR,1581.6528,3.901636245,1585.554436,7908.264,-2.812150078,7905.45185,1713.4572,3.220140161,1716.67734,1977.066,-1.614399517,1975.4516,
Company C,25/11/2022,4173,5G0270431,HOOD ASSY,2.00,"4,007.99","8,015.98",28.85,"3,2 CR",961.9176,2.457930447,964.3755304,4809.588,3.09037261,4812.678373,1042.0774,-0.6081828192,1041.469217,1202.397,-3.087050869,1199.309949,
Company A,25/11/2022,4174,5F2273013,BOBBIN THROUGH COVER,80.00,685.56,"54,844.80",4.721,1.5 CR,6581.376,-2.585998412,6578.790002,32906.88,-8.004934842,32898.87507,7129.824,-2.79921095,7127.024789,8226.72,-3.048540399,8223.67146,
Company A,25/11/2022,4175,5C2630191,TENSIONING CLAMP WIT,30.00,177.55,"5,326.50",0.34,4 HRPO,639.18,2.039181037,641.219181,3195.9,-2.052906934,3193.847093,692.445,-2.030981352,690.4140186,798.975,-1.618167354,797.3568326,
Company A,25/11/2022,4175,5E1502870,SPACER SHEET,20.00,28.87,577.40,0.118,6 HRPO,69.288,3.477514795,72.76551479,346.44,0.5459833275,346.9859833,75.062,6.290104384,81.35210438,86.61,-0.5531629263,86.05683707,
Company A,25/11/2022,4175,5E1632970,SUCTION TUBE FLANGE,23.00,323.91,"7,449.93",0.48,1.5 CR,893.9916,1.291958437,895.2835584,4469.958,-4.244205427,4465.713795,968.4909,-1.80449895,966.686401,1117.4895,-0.2383865298,1117.251113,
Company A,25/11/2022,4176,542171690,CYLINDER COVER,24.00,"3,576.33","85,831.92",27.612,3 CR,10299.8304,-2.969896907,10296.8605,51499.152,-0.7465574312,51498.40544,11158.1496,1.353730856,11159.50333,12874.788,-2.161556617,12872.62644,
Company A,25/11/2022,4177,SF5C1790175,TOP DUCT COMPLETE-CH,10.00,"2,241.02","22,410.20",10.45,"1 CR,4 HRPO",2689.224,-0.2284152431,2688.995585,13446.12,1.277489808,13447.39749,2913.326,-1.394781703,2911.931218,3361.53,-0.5743792361,3360.955621,
Company A,25/11/2022,4178,SF5C1790175,TOP DUCT COMPLETE-CH,10.00,"2,115.06","21,150.60",10.45,"1 CR,4 HRPO",2538.072,-2.262522095,2535.809478,12690.36,0.2871470396,12690.64715,2749.578,1.155761908,2750.733762,3172.59,0.5015344108,3173.091534,
Company A,25/11/2022,4179,5C1570210,FRONT COVER LH COMPL,18.00,979.67,"17,634.06",3.5,1.5 CR,2116.0872,2.451112429,2118.538312,10580.436,0.4719085294,10580.90791,2292.4278,0.1258309826,2292.553631,2645.109,1.734708489,2646.843708,
Company C,25/11/2022,4180,SF5G0132896,REAR SHEET LH,20.00,264.17,"5,283.40",1.66,2 CR,634.008,1.51634648,635.5243465,3170.04,0.9869810412,3171.026981,686.842,1.47443494,688.3164349,792.51,1.744307459,794.2543075,
Company B,26/11/2022,4181,56919101610,CHIP TRAY ASSY,5.00,"2,811.00","14,055.00",8.1,"1.5 PERF,2 CR",1686.6,1.786459334,1688.386459,8433.0,-0.5407661955,8432.459234,1827.15,2.710009804,1829.86001,2108.25,4.156509831,2112.40651,
Company B,26/11/2022,4182,55516658390,CONDUITE FIXINF PLAT,10.00,31.00,310.00,0.11,2 CR,37.2,2.068908467,39.26890847,186.0,2.750856275,188.7508563,40.3,2.308976657,42.60897666,46.5,-0.6241259707,45.87587403,
Company A,26/11/2022,4183,5C1030515,COVER COMPLETE LH-CY,16.00,120.91,"1,934.56",0.62,1.5 CR,232.1472,0.3838460737,232.5310461,1160.736,5.755621401,1166.491621,251.4928,1.207071458,252.6998715,290.184,-3.579938884,286.6040611,
Company A,26/11/2022,4183,5C1030515,COVER COMPLETE LH-CY,109.00,103.37,"11,267.33",0.62,1.5 CR,1352.0796,2.711051677,1354.790652,6760.398,3.940199712,6764.3382,1464.7529,3.006925985,1467.759826,1690.0995,4.922256652,1695.021757,
Company A,26/11/2022,4183,5C1700711,HOLDER COMPLETE,22.00,118.74,"2,612.28",0.26,2 CR,313.4736,-2.089975876,311.3836241,1567.368,2.546464836,1569.914465,339.5964,5.826830518,345.4232305,391.842,5.023073446,396.8650734,
Company A,26/11/2022,4183,5C1800173,CLOSING COVER,56.00,32.50,"1,820.00",0.3,2 CR,218.4,2.265090467,220.6650905,1092.0,0.7820427073,1092.782043,236.6,-0.7792394845,235.8207605,273.0,-3.960933408,269.0390666,
Company A,26/11/2022,4183,5E1200870,VERTICAL DUCT CLOSER,22.00,85.29,"1,876.38",0.47,1 CR,225.1656,3.851303929,229.0169039,1125.828,-0.9923466309,1124.835653,243.9294,2.585704537,246.5151045,281.457,2.09343157,283.5504316,
Company A,26/11/2022,4183,5F3270015,BELT CLOSING COVER W,20.00,358.44,"7,168.80",0.586,1 CR,860.256,8.289241331,868.5452413,4301.28,5.592922858,4306.872923,931.944,-4.38422592,927.5597741,1075.32,-1.642901822,1073.677098,
Company A,26/11/2022,4184,5A3030775,FRONT BOTTOM CABLE C,23.00,126.32,"2,905.36",0.42,1.5 CR,348.6432,-2.34372106,346.2994789,1743.216,-2.525555022,1740.690445,377.6968,-7.738157397,369.9586426,435.804,-3.443304764,432.3606952,
Company A,26/11/2022,4184,5A3030811,FRONT CABLE CHANNEL,24.00,184.81,"4,435.44",0.6,1.5 CR,532.2528,-1.653275501,530.5995245,2661.264,-2.661105684,2658.602894,576.6072,-3.537139552,573.0700604,665.316,-2.289931928,663.0260681,
Company A,26/11/2022,4184,5C1730752,CONNECTOR COMPLETE,37.00,146.85,"5,433.45",0.18,"1,2 CR",652.014,-5.935895618,646.0781044,3260.07,3.704554153,3263.774554,706.3485,-0.3935504153,705.9549496,815.0175,-1.17392541,813.8435746,
Company A,26/11/2022,4184,5D3101030,TERMINAL BOX COVER,50.00,86.09,"4,304.50",0.699,1.5 CR,516.54,-1.436313721,515.1036863,2582.7,-1.066934511,2581.633065,559.585,-1.254939623,558.3300604,645.675,-4.976139153,640.6988608,
Company A,26/11/2022,4185,5F3270010,BELT CLOSING COVER-F,39.00,321.18,"12,526.02",0.44,1 CR,1503.1224,-5.957964907,1497.164435,7515.612,-0.5511504262,7515.06085,1628.3826,-2.400383182,1625.982217,1878.903,0.3062708352,1879.209271,
Company A,26/11/2022,4186,542197790,R.D ROLLER UNDER DUC,5.00,"1,589.94","7,949.70",4.3,1 CR,953.964,0.341928779,954.3059288,4769.82,-0.255824514,4769.564175,1033.461,-3.143940842,1030.317059,1192.455,-1.64448561,1190.810514,
Company A,26/11/2022,4186,5F4273211,BOBBIN TROUGH COMPLE,64.00,723.31,"46,291.84",5.23,1.5 CR,5555.0208,0.5771396265,5555.59794,27775.104,1.087790685,27776.19179,6017.9392,1.309970428,6019.24917,6943.776,2.439926149,6946.215926,
Company A,26/11/2022,4187,5C2830517,SIDE COVER WITH -FRO,10.00,577.22,"5,772.20",3.354,1.5 CR,692.664,-1.163227874,691.5007721,3463.32,-1.350731196,3461.969269,750.386,0.5131518581,750.8991519,865.83,-0.07222451927,865.7577755,
Company A,26/11/2022,4188,5C2600413,TOP CLOSING SHEET 47,10.00,318.52,"3,185.20",2.73,1.5 CR,382.224,0.8752271123,383.0992271,1911.12,2.475961965,1913.595962,414.076,1.265214383,415.3412144,477.78,3.512829149,481.2928291,
Company A,26/11/2022,4188,5C2600413,TOP CLOSING SHEET 47,50.00,305.06,"15,253.00",2.73,1.5 CR,1830.36,0.5559196413,1830.91592,9151.8,0.7588723256,9152.558872,1982.89,2.237800886,1985.127801,2287.95,-1.150760284,2286.79924,
Company A,26/11/2022,4188,5D3130051,DISPLAY CLOSING COVE,30.00,378.23,"11,346.90",1.78,1.5 CR,1361.628,3.171327795,1364.799328,6808.14,-0.05444670199,6808.085553,1475.097,-1.540059659,1473.55694,1702.035,-0.2428041613,1701.792196,
Company A,26/11/2022,4189,5C1790230,JUNCTION BOX COMPLET,6.00,"4,486.17","26,917.02",16.6,"1.5,3 CR & 4 HRPO",3230.0424,1.561018091,3231.603418,16150.212,-2.612817505,16147.59918,3499.2126,-2.745975092,3496.466625,4037.553,-2.285231374,4035.267769,
Company A,26/11/2022,4190,542171690,CYLINDER COVER,24.00,"3,576.33","85,831.92",27.612,3 CR,10299.8304,3.583234338,10303.41363,51499.152,-1.578741779,51497.57326,11158.1496,-0.2286439657,11157.92096,12874.788,4.313268866,12879.10127,
Company C,26/11/2022,4191,SF5G0132878,COVER SHEET TOP RH,18.00,73.62,"1,325.16",0.41,4 HRPO,159.0192,-6.469016003,152.550184,795.096,7.708678687,802.8046787,172.2708,-0.2178056348,172.0529944,198.774,-4.781034712,193.9929653,
Company C,26/11/2022,4191,SF5G0132879,COVER SHHET TOP LH,18.00,73.62,"1,325.16",0.25,2 CR,159.0192,1.689792094,160.7089921,795.096,6.569184795,801.6651848,172.2708,-0.0726020461,172.198198,198.774,0.7369269245,199.5109269,
Company C,26/11/2022,4192,506575057,SHIFTING SHEET COMPL,25.00,294.73,"7,368.25",1.76,1.5 CR,884.19,3.04641645,887.2364164,4420.95,0.1858009848,4421.135801,957.8725,-0.4055978716,957.4669021,1105.2375,1.739095835,1106.976596,
Company C,26/11/2022,4193,5G0132237,ROLLER BEAM EXT HEAD,14.00,279.37,"3,911.18",2.2,4 HR,469.3416,-3.618285399,465.7233146,2346.708,2.103182404,2348.811182,508.4534,1.682978151,510.1363782,586.677,-0.582917812,586.0940822,
Company C,26/11/2022,4193,5G0132238,ROLLER BEAM EXT HEAD,14.00,279.37,"3,911.18",2.2,4 HR,469.3416,2.76576601,472.107366,2346.708,-0.566041772,2346.141958,508.4534,3.344344685,511.7977447,586.677,4.124282306,590.8012823,
Company C,26/11/2022,4193,5G0533574,PLATE FOR TEE CONNEC,100.00,194.58,"19,458.00",1.22,3 CR,2334.96,-1.205298485,2333.754702,11674.8,2.98834424,11677.78834,2529.54,0.1606027117,2529.700603,2918.7,1.117346624,2919.817347,
Company C,26/11/2022,4194,5G0270431,HOOD ASSY,5.00,"4,007.99","20,039.95",28.85,"3,2 CR",2404.794,3.963464743,2408.757465,12023.97,1.940154501,12025.91015,2605.1935,-5.144063393,2600.049437,3005.9925,0.6812396796,3006.67374,
Company C,26/11/2022,4195,501374371,PROTECTING COVER LH,10.00,538.91,"5,389.10",4.33,1.5 CR,646.692,-7.846581053,638.8454189,3233.46,1.578801664,3235.038802,700.583,-0.1885188343,700.3944812,808.365,-6.643198797,801.7218012,
Company C,26/11/2022,4195,5B2030453,CABLE COVER,5.00,284.52,"1,422.60",1.9,1 CR,170.712,1.694846497,172.4068465,853.56,-2.607685587,850.9523144,184.938,-5.331395767,179.6066042,213.39,1.384211512,214.7742115,
Company C,26/11/2022,4196,501746150,FLAP,25.00,54.10,"1,352.50",0.26,1.5 CR,162.3,4.88422137,167.1842214,811.5,0.04910877796,811.5491088,175.825,1.585307197,177.4103072,202.875,-2.725109025,200.149891,
Company C,26/11/2022,4197,5G0102498,FRONT COVER,14.00,349.11,"4,887.54",3.41,2 CR,586.5048,-1.395703269,585.1090967,2932.524,3.343949269,2935.867949,635.3802,-3.809867613,631.5703324,733.131,2.755470996,735.886471,
Company C,26/11/2022,4198,5G0270431,HOOD ASSY,2.00,"4,007.99","8,015.98",28.85,"3,2 CR",961.9176,0.9784277947,962.8960278,4809.588,-3.869150777,4805.718849,1042.0774,-4.420722201,1037.656678,1202.397,-6.082567095,1196.314433,
Company A,26/11/2022,4199,5E1701010,DUCT DOOR WITH,3.00,324.58,973.74,1.35,1.6 CR,116.8488,-1.738235702,115.1105643,584.244,5.07702104,589.321021,126.5862,2.526167467,129.1123675,146.061,-1.970871879,144.0901281,
Company A,26/11/2022,4200,5E1852310,CAN DRIVE BASE COMPL,5.00,"1,654.68","8,273.40",8.97,3 CR,992.808,4.267671961,997.075672,4964.04,-0.8205909966,4963.219409,1075.542,-1.644104336,1073.897896,1241.01,3.157332641,1244.167333,
Company A,26/11/2022,4201,5F3050110,FRONT DOOR COMPLETE,5.00,"2,089.60","10,448.00",10.95,"1.6,2,3 CR",1253.76,-4.064152017,1249.695848,6268.8,3.724137317,6272.524137,1358.24,3.030303038,1361.270303,1567.2,-0.6226284567,1566.577372,
Company A,26/11/2022,4202,5XD330014,LDB3 LH STRUTURE WIT,1.00,"151,488.00","151,488.00",831.63,1.6 CR,18178.56,-2.296880001,18176.26312,90892.8,-0.6470176448,90892.15298,19693.44,-2.072992803,19691.36701,22723.2,-4.375065325,22718.82493,
Company A,26/11/2022,4203,5XD330015,LDB3 RH STRUTURE WIT,1.00,"151,488.00","151,488.00",836.25,1.6 CR,18178.56,-5.13418854,18173.42581,90892.8,-3.997038916,90888.80296,19693.44,0.0812006571,19693.5212,22723.2,-1.459927701,22721.74007,
Company A,26/11/2022,4204,5XD330092,LDB3 STRUCTURE 24 IN,1.00,"125,986.00","125,986.00",450,3 CR,15118.32,0.09777724639,15118.41778,75591.6,-2.058514917,75589.54149,16378.18,-2.519149024,16375.66085,18897.9,-2.06239721,18895.8376,
Company A,26/11/2022,4205,5XD330093,LDB3 STRUCTURE 24 IN,1.00,"125,986.00","125,986.00",450,3 CR,15118.32,-2.01772496,15116.30228,75591.6,1.067034267,75592.66703,16378.18,-1.217130821,16376.96287,18897.9,0.2836077269,18898.18361,
Company A,26/11/2022,4206,5A3030273,SENSOR HOLDER,11.00,142.04,"1,562.44",0.65,2 CR,187.4928,-0.9754842242,186.5173158,937.464,-4.392146507,933.0718535,203.1172,-0.9633812936,202.1538187,234.366,1.314319272,235.6803193,
Company A,26/11/2022,4206,5D1500057,BASE SHEET -LOADING,30.00,119.35,"3,580.50",0.7,6 CR,429.66,2.553402126,432.2134021,2148.3,-0.01136668237,2148.288633,465.465,-1.036362687,464.4286373,537.075,-1.20262211,535.8723779,
Company A,26/11/2022,4206,5E1631871,BOTTOM SUCTION COMPL,5.00,351.05,"1,755.25",1.21,1.5 CR,210.63,-4.478639395,206.1513606,1053.15,0.1719878835,1053.321988,228.1825,2.929758743,231.1122587,263.2875,-0.1810111761,263.1064888,
Company A,26/11/2022,4206,5E1631992,BOTTOM SUCTION DUCT,10.00,520.01,"5,200.10",1.68,"1,1.5 CR",624.012,1.990018455,626.0020185,3120.06,0.6549962683,3120.714996,676.013,-2.272194181,673.7408058,780.015,0.0901063798,780.1051064,
Company A,26/11/2022,4206,5E1750430,SHEET FOR SUCTION BO,10.00,485.08,"4,850.80",2.78,1.5 CR,582.096,1.16423476,583.2602348,2910.48,1.284192298,2911.764192,630.604,4.287866011,634.891866,727.62,0.9086997607,728.5286998,
Company A,26/11/2022,4207,5C2600593,SUCTION BOX COMPL,20.00,655.93,"13,118.60",1.74,"1 CR,4 HRPO",1574.232,-0.5593969343,1573.672603,7871.16,0.9260622991,7872.086062,1705.418,-0.7538647924,1704.664135,1967.79,3.018018643,1970.808019,
Company A,26/11/2022,4207,5D3133950,ADAPTER DIA 270 COMP,30.00,721.96,"21,658.80",4.35,"1,2,3 CR",2599.056,-4.221034117,2594.834966,12995.28,2.051003153,12997.331,2815.644,0.7442215211,2816.388222,3248.82,2.3025052,3251.122505,
Company A,26/11/2022,4208,5C1090030,COVER COMPLETE,5.00,719.72,"3,598.60",2.33,1 CR,431.832,1.964370751,433.7963708,2159.16,2.687283794,2161.847284,467.818,-4.021673002,463.796327,539.79,1.168459233,540.9584592,
Company A,26/11/2022,4208,5E1050830,CYLINDER SUPPORT TOP,11.00,773.09,"8,503.99",4.9,3 CR,1020.4788,-3.187704509,1017.291095,5102.394,1.694425531,5104.088426,1105.5187,3.857137713,1109.375838,1275.5985,-4.541196009,1271.057304,
Company A,26/11/2022,4209,5E1830352,CAN DRIVE BASE COMPL,10.00,"3,378.00","33,780.00",22.31,3 CR,4053.6,1.108947092,4054.708947,20268.0,-2.393731327,20265.60627,4391.4,-4.520788097,4386.879212,5067.0,-3.914886038,5063.085114,
Company A,26/11/2022,4210,5C1170954,TOP COVER COMPLETE,20.00,916.92,"18,338.40",4.61,1.5 CR,2200.608,3.008885806,2203.616886,11003.04,3.672753466,11006.71275,2383.992,4.487863351,2388.479863,2750.76,0.8991806811,2751.659181,
Company A,26/11/2022,4211,542171690,CYLINDER COVER,24.00,"3,576.33","85,831.92",27.612,3 CR,10299.8304,-1.285603066,10298.5448,51499.152,-5.090667438,51494.06133,11158.1496,9.056871146,11167.20647,12874.788,-1.849706755,12872.93829,
Company C,26/11/2022,4212,5G0353477,PIPE SUPPORT ASSEMBL,200.00,631.45,"126,290.00",1.517,"4 CR,4 HRPO,20 RUBBER",15154.8,-4.460832289,15150.33917,75774.0,7.281226555,75781.28123,16417.7,-2.189309883,16415.51069,18943.5,0.459613578,18943.95961,
Company A,26/11/2022,4213,5E1850600,DELIVERY STRUCTURE 6,1.00,"54,121.00","54,121.00",308,3 CR,6494.52,-2.853882894,6491.666117,32472.6,-3.611762583,32468.98824,7035.73,-0.6040451412,7035.125955,8118.15,-2.263981161,8115.886019,
Company A,26/11/2022,4214,5E1850600,DELIVERY STRUCTURE 6,1.00,"54,121.00","54,121.00",308,3 CR,6494.52,-3.329877192,6491.190123,32472.6,-0.8503357744,32471.74966,7035.73,-0.6995651488,7035.030435,8118.15,-0.8347323714,8117.315268,
Company A,28/11/2022,4215,5A3050110,FLAP HOLDING DUCT CO,6.00,732.75,"4,396.50",2.75,1 CR,527.58,3.322101199,530.9021012,2637.9,-1.391237501,2636.508762,571.545,-0.829081105,570.7159189,659.475,0.1419886715,659.6169887,
Company A,28/11/2022,4215,5A3050110,FLAP HOLDING DUCT CO,14.00,748.29,"10,476.06",2.75,1 CR,1257.1272,0.5078718249,1257.635072,6285.636,-0.1779936859,6285.458006,1361.8878,-2.042511583,1359.845288,1571.409,0.2650732808,1571.674073,
Company A,28/11/2022,4215,5E1050670,LAP CHANGER PLATE CO,15.00,"2,939.91","44,098.65",20.2,3 CR,5291.838,-0.3829045064,5291.455095,26459.19,-6.239544524,26452.95046,5732.8245,4.842727439,5737.667227,6614.7975,1.877883414,6616.675383,
Company A,28/11/2022,4216,5C1172078,SEALING SHEET-REAR,21.00,352.95,"7,411.95",2.2,3 CR,889.434,0.5652336742,889.9992337,4447.17,1.111085677,4448.281086,963.5535,1.616410095,965.1699101,1111.7925,-0.7731224011,1111.019378,
Company A,28/11/2022,4217,542197790,R.D ROLLER UNDER DUC,5.00,"1,589.94","7,949.70",4.3,1 CR,953.964,-0.6810184636,953.2829815,4769.82,2.281167894,4772.101168,1033.461,1.685769853,1035.14677,1192.455,2.796863363,1195.251863,
Company A,28/11/2022,4218,542171690,CYLINDER COVER,24.00,"3,576.33","85,831.92",27.612,3 CR,10299.8304,-1.871719932,10297.95868,51499.152,2.959218679,51502.11122,11158.1496,1.122928872,11159.27253,12874.788,4.499250562,12879.28725,
Company A,28/11/2022,4219,SF5C1770270,JUNCTION BOX TOP COM,20.00,"1,944.48","38,889.60",6.65,"1.5,4 CR",4666.752,5.440389278,4672.192389,23333.76,1.900191882,23335.66019,5055.648,1.145905831,5056.793906,5833.44,3.289956772,5836.729957,
Company A,28/11/2022,4220,5C1700853,PIPE COMPL - AIT,49.00,407.89,"19,986.61",0.99,"1,3 CR",2398.3932,-0.4321205936,2397.961079,11991.966,2.428818226,11994.39482,2598.2593,-4.044931092,2594.214369,2997.9915,3.746728871,3001.738229,
Company A,28/11/2022,4220,5C1700854,PIPE COMPL-SU,35.00,550.12,"19,254.20",1.75,"1,3 CR",2310.504,3.313109184,2313.817109,11552.52,3.783145588,11556.30315,2503.046,6.09009099,2509.136091,2888.13,4.875779196,2893.005779,
Company A,28/11/2022,4220,5C2700330,PIPE COMPL -SU,7.00,"1,250.03","8,750.21",3.026,"3,1 CR",1050.0252,3.668368327,1053.693568,5250.126,-4.470686693,5245.655313,1137.5273,-6.02447046,1131.50283,1312.5315,-4.024290611,1308.507209,
Company A,28/11/2022,4220,5C2700330,PIPE COMPL -SU,13.00,"1,213.13","15,770.69",3.026,"3,1 CR",1892.4828,-3.990384763,1888.492415,9462.414,-3.728157773,9458.685842,2050.1897,2.40148568,2052.591186,2365.6035,-1.079885313,2364.523615,
Company A,28/11/2022,4221,5E1809590,LEVER ARM COMPLETE,9.00,752.00,"6,768.00",3,3 CR,812.16,-2.34462615,809.8153738,4060.8,-3.274406711,4057.525593,879.84,-2.336358909,877.5036411,1015.2,-3.598670715,1011.601329,
Company A,28/11/2022,4221,5E1835191,GEAR BOX SUPPORTING,10.00,480.00,"4,800.00",2.14,3 CR,576.0,-2.038004723,573.9619953,2880.0,5.524734354,2885.524734,624.0,-2.461078412,621.5389216,720.0,-2.653066161,717.3469338,
Company A,28/11/2022,4221,5E1836250,SECOND CAN REAR SHEE,10.00,780.00,"7,800.00",4.82,3 CR,936.0,-3.108537942,932.8914621,4680.0,-1.199512144,4678.800488,1014.0,-0.4723988944,1013.527601,1170.0,4.692313152,1174.692313,
Company A,28/11/2022,4221,5E1836311,SWING ARM SUPPORT WI,10.00,252.00,"2,520.00",1.17,3 CR,302.4,-2.373021513,300.0269785,1512.0,0.01560874922,1512.015609,327.6,-5.049069163,322.5509308,378.0,-1.101937074,376.8980629,
Company A,28/11/2022,4221,5E1836490,CAN CHANGER BASE WIT,10.00,"1,262.00","12,620.00",5.79,3 CR,1514.4,-0.03208538243,1514.367915,7572.0,-5.184038877,7566.815961,1640.6,-0.9836524692,1639.616348,1893.0,2.093331113,1895.093331,
Company B,28/11/2022,4222,56916613050,SPLASH GUARD KIT (ST,1.00,"64,622.00","64,622.00",312.7,2 CR,7754.64,0.7441029292,7755.384103,38773.2,-0.2564939226,38772.94351,8400.86,0.02396441509,8400.883964,9693.3,-2.535351908,9690.764648,
Company B,28/11/2022,4222,56919102520,COOLANT TANK KIT  (S,1.00,"13,916.00","13,916.00",56.372,2 CR,1669.92,-0.5056571285,1669.414343,8349.6,-2.538630038,8347.06137,1809.08,0.259043595,1809.339044,2087.4,0.93698215,2088.336982,
Company B,28/11/2022,4223,56916200710,CP MOUNTING BRACKET,4.00,"1,973.00","7,892.00",12.42,4 CR,947.04,-1.663944497,945.3760555,4735.2,3.748652981,4738.948653,1025.96,-0.4216626701,1025.538337,1183.8,-1.686959636,1182.11304,
Company B,28/11/2022,4223,56916200810,CP MOUNTING BRACKET,4.00,"1,086.00","4,344.00",8.85,4 CR,521.28,0.1579961978,521.4379962,2606.4,0.9693157251,2607.369316,564.72,-0.4027883381,564.3172117,651.6,1.252152852,652.8521529,
Company B,28/11/2022,4223,56916612010,TRANSFORMER MOUNTING,4.00,"2,187.00","8,748.00",16.42,"6,8 HR",1049.76,-0.0835537252,1049.676446,5248.8,0.6785691266,5249.478569,1137.24,-0.6112322558,1136.628768,1312.2,2.354475441,1314.554475,
